UAS id,UAS Relative time,x,y,z_pos,w_or,x_or,y_or,z_or,x_lin_vel,y_lin_vel,z_lin_vel,x_ang_vel,y_ang_vel,z_ang_vel,x_lin_acc,y_lin_acc,z_lin_acc,x_ang_acc,y_ang_acc,z_ang_acc
97,1.4,589.0545043945312,276.01162719726557,-100.50135040283205,0.0003125293296761811,-0.04133091494441032,-0.000626494875177741,-0.9991452693939208,-11.275522232055664,0.002387754386290908,-0.04663005843758583,-0.0013768209610134365,-0.0022597345523536205,0.00024707414559088653,0.27856653928756714,-0.00779757322743535,3.31589412689209,0.01781190000474453,-0.9969919919967652,-0.0010889454279094934
97,1.5000000000000002,579.0808715820312,276.01162719726557,-100.49662017822266,0.00028627767460420733,-0.0413971059024334,-0.0001961985981324688,-0.9991427659988404,-11.276233673095705,-0.0039177462458610535,-0.05279363691806793,-0.0005422411486506462,0.0022344260942190886,-5.3865142035647295e-06,-0.00868934392929077,-0.0036828035954386,-0.13347911834716794,0.0012592925922945142,-0.030548475682735443,0.00026100987452082336
97,1.6000000000000003,568.6139526367188,275.73110961914057,-100.69200897216795,0.17668224871158603,-0.02569926343858242,-0.2177836000919342,-0.9595276117324828,-11.128844261169434,-1.5730185508728027,-1.1426267623901367,0.8532127141952515,0.14830100536346436,1.039544701576233,1.117908954620361,-6.120589733123778,-3.6984920501708975,1.9649512767791748,0.5316810011863708,1.0169326066970823
97,1.7000000000000004,559.865234375,271.58865356445307,-102.7419891357422,0.670296311378479,-0.0536983534693718,-0.35469555854797363,-0.6496233344078064,-8.096837043762207,-7.693850994110107,-2.7897987365722656,0.5589709877967834,-0.002813600935041905,0.8932348489761353,5.262763977050781,-5.875070095062256,1.3782634735107422,-0.22366379201412198,1.818758487701416,-3.406308889389038
97,1.8000000000000005,555.2109375,263.25320434570307,-104.5872802734375,0.7125741839408875,0.10254491865634917,-0.27976202964782715,-0.6351817846298218,-3.2567844390869136,-10.88137435913086,-0.8735725879669191,-0.2394467443227768,0.39904943108558655,-0.24922607839107516,3.570472955703736,-0.7007886171340942,4.3802781105041495,-0.8843614459037781,-0.6269829273223877,0.7824010848999023
97,1.9000000000000008,553.480224609375,253.0194396972656,-103.69953918457031,0.7571509480476379,0.10898321866989136,-0.16605237126350406,-0.622311532497406,-0.6029701232910156,-10.897774696350098,2.5550000667572017,0.2085019946098328,0.17051973938941956,0.3149482905864716,2.74800968170166,0.4363247156143189,2.92061710357666,2.1822865009307857,0.3594478368759155,0.6356852650642395
97,2.0000000000000004,553.9019165039061,246.4017639160156,-101.83020782470705,0.9116025567054749,0.2792167365550995,-0.043025411665439606,-0.2986092567443848,2.3086209297180176,-9.17979907989502,2.3844892978668213,0.016717450693249702,1.3563368320465088,1.824057936668396,4.226552486419679,8.815153121948242,-5.109661102294922,-1.4020551443099976,-13.06258773803711,2.1795544624328613
97,2.1000000000000005,557.018798828125,242.1517791748047,-101.34906768798828,0.5761432647705078,0.31535714864730835,-0.13128510117530826,0.7425450682640076,3.410539150238037,0.2827649712562561,-0.4663942158222199,0.5463035702705383,0.6458594799041748,2.0446615219116206,-3.5422022342681885,6.131314277648926,1.4128236770629885,-8.156662940979004,-1.1574785709381104,-4.694573879241943
97,2.2000000000000006,558.4834594726561,245.16314697265625,-101.60975646972656,0.4725789129734039,0.3246524035930633,-0.012594122439622879,0.8192139267921448,-1.1764332056045532,5.468018054962158,-0.5581883788108826,0.43116167187690735,0.014307887293398382,0.4022652804851532,-6.285933971405028,3.872689485549927,0.17508506774902344,0.7113303542137146,0.7684725522994995,2.8814373016357417
97,2.3000000000000007,555.939453125,250.29470825195312,-100.9783935546875,-0.16368798911571505,-0.002188942627981305,0.272848904132843,0.9480268955230712,-3.4261162281036377,3.857059001922608,0.378812313079834,0.17025572061538696,-0.6641747951507568,2.14280366897583,1.549702286720276,-8.150054931640625,-3.470787048339844,-0.35220012068748474,-5.787441730499268,1.2928738594055176
97,2.400000000000001,553.3446044921875,250.117919921875,-101.35881042480469,-0.8567278981208801,0.1604396253824234,0.241525799036026,0.42654627561569214,-1.6883760690689087,-3.2576982975006104,-0.12742018699645996,0.03087615966796875,0.08984589576721191,0.1931859999895096,2.749552011489868,-4.62994384765625,1.7089776992797852,1.8189393281936648,-0.8425526618957521,-5.953857898712157
97,2.500000000000001,553.4736328125,244.8840789794922,-101.6121597290039,-0.7579625248908997,0.17193840444087982,0.17790183424949646,0.6035569906234741,1.7471100091934204,-7.9989333152771,-0.33504417538642883,-0.6410551071166992,0.40069735050201416,-0.44226816296577454,0.7262150645256042,-5.599311351776123,-1.1622638702392578,3.8600177764892583,0.122558131814003,-1.4047653675079346
97,2.600000000000001,554.986083984375,235.80322265625,-101.73554229736328,-0.7199024558067322,0.10030878335237504,0.039864636957645416,0.6856306791305542,1.300024390220642,-10.507221221923828,0.5727308988571167,0.058005761355161674,0.1822858899831772,0.0801134929060936,-0.6974648833274841,-0.9310508370399476,1.7295055389404297,0.0686149150133133,-0.33400198817253113,-0.3027494549751282
97,2.700000000000001,556.0841674804689,224.4510955810547,-99.95986938476562,-0.731169581413269,-0.12035049498081207,-0.1107623055577278,0.6622979640960693,0.8939650058746338,-10.388226509094238,2.159409046173096,0.22659459710121155,1.7519470453262331,0.5712985992431641,-0.08928978443145752,4.896493911743164,-3.0954103469848637,15.703080177307127,-13.238309860229492,4.599184036254883
97,2.800000000000001,557.0084228515625,219.0074920654297,-99.39523315429688,-0.9411401748657228,-0.3231913149356842,-0.0981687307357788,-0.01286343950778246,0.9665318131446838,-2.7696685791015625,-0.31264957785606384,-0.625413715839386,-0.4950965642929077,2.362518310546875,-3.093008279800415,9.68190097808838,-2.415745735168457,2.3203487396240234,-5.332469463348389,0.492109626531601
97,2.900000000000001,557.4503784179689,220.90005493164062,-100.5844497680664,-0.4720060527324677,-0.20350153744220734,0.2100154459476471,-0.83167964220047,-0.09417303651571274,5.21624755859375,-0.5405585169792175,0.08063054084777832,-0.029178695753216743,0.08147312700748444,-1.1680498123168943,4.46454381942749,2.821059226989746,1.189189076423645,-0.08807676285505295,-6.060417652130128
97,3.0000000000000013,556.7803344726561,226.78233337402344,-100.76566314697266,-0.6144247651100159,-0.18965290486812592,-0.024777786806225777,-0.7654410600662231,-1.6281861066818235,9.058148384094238,0.1931715309619904,1.8501195907592771,2.462857723236084,0.5234615802764893,-2.2849907875061035,1.0342025756835938,2.7432966232299805,-6.872211933135986,2.2698559761047363,6.965373516082764
97,3.1000000000000014,554.8229370117189,232.3793182373047,-100.947509765625,0.2589884400367737,-0.060659762471914284,-0.3072924017906189,-0.9136831164360046,-1.6424638032913208,2.572885036468506,-1.338477373123169,-0.07547006756067276,-1.205896258354187,2.406729221343994,0.8615313768386841,-9.496271133422852,-2.9993696212768555,2.758117437362671,0.44896045327186573,0.3538504838943481
97,3.200000000000001,554.20263671875,232.6143798828125,-101.6240692138672,0.6597118377685547,-0.15234604477882385,-0.3252788186073303,-0.6601248383522034,-1.3929978609085083,-1.3663283586502075,-2.0843760967254643,0.952904999256134,0.7265138626098633,2.4591405391693115,3.068009614944458,-8.550592422485353,-0.21250152587890625,-26.232707977294922,-0.3936681747436523,-1.0778951644897459
97,3.3000000000000016,554.0667724609375,232.41680908203125,-101.8515853881836,0.7529423832893372,-0.15569739043712616,-0.2909423112869263,-0.56937575340271,-1.0670537948608398,-2.1344242095947266,-1.96717631816864,-0.055604659020900726,0.6112727522850037,2.0744595527648926,2.592043161392212,-5.569519996643066,2.1282920837402344,-4.4162702560424805,-2.00703763961792,-5.10105037689209
97,3.4000000000000017,553.7628173828125,230.68533325195312,-102.50953674316406,0.8270556330680847,-0.18805567920207975,-0.22304709255695346,-0.4804832637310028,-0.14954008162021634,-4.658512592315674,-0.7590180039405823,0.3304546773433685,0.05861981585621834,-0.8832339644432068,2.22200870513916,-6.159524917602539,-0.02258586883544922,1.3792173862457275,0.3381113111972809,-3.0054495334625244
